19,19,OKLAHOMA,40,2012,March,Hail,C,61,HASKELL,0,0,0,0,15.00K,0.00K,1.75,
19,19,OKLAHOMA,40,2012,March,Hail,C,5,ATOKA,0,0,0,0,0.00K,0.00K,1,
19,19,OKLAHOMA,40,2012,March,Tornado,C,135,SEQUOYAH,0,0,0,0,0.00K,0.00K,,EF0
19,19,OKLAHOMA,40,2012,March,Flash Flood,C,145,WAGONER,0,0,0,0,0.00K,0.00K,,
19,19,OKLAHOMA,40,2012,March,Flash Flood,C,101,MUSKOGEE,0,0,0,0,10.00K,0.00K,,
19,20,OKLAHOMA,40,2012,March,Flash Flood,C,21,CHEROKEE,0,0,0,0,0.00K,0.00K,,
19,19,OKLAHOMA,40,2012,March,Thunderstorm Wind,C,79,LE FLORE,0,0,0,0,0.00K,0.00K,65,
19,19,OKLAHOMA,40,2012,March,Thunderstorm Wind,C,135,SEQUOYAH,0,0,0,0,2.00K,0.00K,65,
19,19,OKLAHOMA,40,2012,March,Thunderstorm Wind,C,135,SEQUOYAH,0,0,0,0,5.00K,0.00K,65,
20,21,OKLAHOMA,40,2012,March,Flood,C,37,CREEK,0,0,0,0,0.00K,0.00K,,
20,20,OKLAHOMA,40,2012,March,Flash Flood,C,77,LATIMER,0,0,0,0,0.00K,0.00K,,
20,20,OKLAHOMA,40,2012,March,Flash Flood,C,121,PITTSBURG,0,0,0,0,0.00K,0.00K,,
20,20,OKLAHOMA,40,2012,March,Flash Flood,C,131,ROGERS,0,0,0,0,0.00K,0.00K,,
20,20,OKLAHOMA,40,2012,March,Flash Flood,C,115,OTTAWA,0,0,0,0,0.00K,0.00K,,
20,22,OKLAHOMA,40,2012,March,Flood,C,127,PUSHMATAHA,0,0,0,0,0.00K,0.00K,,
20,20,OKLAHOMA,40,2012,March,Flash Flood,C,79,LE FLORE,0,0,0,0,0.00K,0.00K,,
20,20,OKLAHOMA,40,2012,March,Flash Flood,C,121,PITTSBURG,0,0,0,0,0.00K,0.00K,,
20,20,OKLAHOMA,40,2012,March,Flash Flood,C,115,OTTAWA,0,0,0,0,0.00K,0.00K,,
20,25,OKLAHOMA,40,2012,March,Flood,C,115,OTTAWA,0,0,0,0,0.00K,0.00K,,
20,20,OKLAHOMA,40,2012,March,Flash Flood,C,127,PUSHMATAHA,0,0,0,0,0.00K,0.00K,,
20,20,OKLAHOMA,40,2012,March,Flash Flood,C,115,OTTAWA,0,0,0,0,0.00K,0.00K,,
20,23,OKLAHOMA,40,2012,March,Flood,C,79,LE FLORE,0,0,0,0,0.00K,0.00K,,
20,20,OKLAHOMA,40,2012,March,Flash Flood,C,101,MUSKOGEE,0,0,0,0,0.00K,0.00K,,
20,20,OKLAHOMA,40,2012,March,Flash Flood,C,131,ROGERS,0,0,0,0,0.00K,0.00K,,
20,20,OKLAHOMA,40,2012,March,Flash Flood,C,105,NOWATA,0,0,0,0,0.00K,0.00K,,
20,20,OKLAHOMA,40,2012,March,Flash Flood,C,77,LATIMER,0,0,0,0,0.00K,0.00K,,
20,20,OKLAHOMA,40,2012,March,Flash Flood,C,21,CHEROKEE,0,0,0,0,0.00K,0.00K,,
20,20,OKLAHOMA,40,2012,March,Flash Flood,C,41,DELAWARE,0,0,0,0,0.00K,0.00K,,
21,21,OKLAHOMA,40,2012,March,Hail,C,15,CADDO,0,0,0,0,0.00K,0.00K,0.75,
21,21,OKLAHOMA,40,2012,March,Hail,C,75,KIOWA,0,0,0,0,0.00K,0.00K,0.75,
21,21,OKLAHOMA,40,2012,March,Hail,C,109,OKLAHOMA,0,0,0,0,0.00K,0.00K,0.88,
21,21,OKLAHOMA,40,2012,March,Hail,C,109,OKLAHOMA,0,0,0,0,0.00K,0.00K,0.88,
21,21,OKLAHOMA,40,2012,March,Hail,C,109,OKLAHOMA,0,0,0,0,0.00K,0.00K,1,
21,21,OKLAHOMA,40,2012,March,Hail,C,109,OKLAHOMA,0,0,0,0,0.00K,0.00K,0.75,
21,21,OKLAHOMA,40,2012,March,Hail,C,17,CANADIAN,0,0,0,0,0.00K,0.00K,0.88,
21,21,OKLAHOMA,40,2012,March,Hail,C,83,LOGAN,0,0,0,0,0.00K,0.00K,0.88,
29,29,OKLAHOMA,40,2012,March,Hail,C,153,WOODWARD,0,0,0,0,0.00K,0.00K,1,
29,29,OKLAHOMA,40,2012,March,Hail,C,153,WOODWARD,0,0,0,0,0.00K,0.00K,1,
29,29,OKLAHOMA,40,2012,March,Hail,C,153,WOODWARD,0,0,0,0,0.00K,0.00K,1.5,
29,29,OKLAHOMA,40,2012,March,Hail,C,153,WOODWARD,0,0,0,0,0.00K,0.00K,0.88,
29,29,OKLAHOMA,40,2012,March,Hail,C,153,WOODWARD,0,0,0,0,0.00K,0.00K,1.75,
29,29,OKLAHOMA,40,2012,March,Hail,C,45,ELLIS,0,0,0,0,0.00K,0.00K,1,
29,29,OKLAHOMA,40,2012,March,Hail,C,45,ELLIS,0,0,0,0,0.00K,0.00K,1.75,
29,29,OKLAHOMA,40,2012,March,Hail,C,45,ELLIS,0,0,0,0,0.00K,0.00K,2.75,
29,29,OKLAHOMA,40,2012,March,Hail,C,45,ELLIS,0,0,0,0,0.00K,0.00K,1,
29,29,OKLAHOMA,40,2012,March,Lightning,C,153,WOODWARD,0,0,0,0,10.00K,0.00K,,
29,29,OKLAHOMA,40,2012,March,Hail,C,129,ROGER MILLS,0,0,0,0,0.00K,0.00K,4,
29,29,OKLAHOMA,40,2012,March,Hail,C,129,ROGER MILLS,0,0,0,0,0.00K,0.00K,4.5,
29,29,OKLAHOMA,40,2012,March,Hail,C,129,ROGER MILLS,0,0,0,0,0.00K,0.00K,1.5,
31,31,OKLAHOMA,40,2012,March,Hail,C,13,BRYAN,0,0,0,0,0.00K,0.00K,0.75,
31,31,OKLAHOMA,40,2012,March,Hail,C,13,BRYAN,0,0,0,0,0.00K,0.00K,0.75,
31,31,OKLAHOMA,40,2012,March,Hail,C,5,ATOKA,0,0,0,0,0.00K,0.00K,0.75,
2,2,OKLAHOMA,40,2012,April,Hail,C,39,CUSTER,0,0,0,0,0.00K,0.00K,1,
2,2,OKLAHOMA,40,2012,April,Hail,C,7,BEAVER,0,0,0,0,0.00K,0.00K,1,
2,2,OKLAHOMA,40,2012,April,Hail,C,43,DEWEY,0,0,0,0,0.00K,0.00K,1,
2,2,OKLAHOMA,40,2012,April,Hail,C,129,ROGER MILLS,0,0,0,0,0.00K,0.00K,1,
2,2,OKLAHOMA,40,2012,April,Hail,C,45,ELLIS,0,0,0,0,0.00K,0.00K,0.88,
2,2,OKLAHOMA,40,2012,April,Hail,C,45,ELLIS,0,0,0,0,0.00K,0.00K,0.88,
2,2,OKLAHOMA,40,2012,April,Hail,C,45,ELLIS,0,0,0,0,0.00K,0.00K,1,
2,2,OKLAHOMA,40,2012,April,Hail,C,139,TEXAS,0,0,0,0,0.00K,0.00K,0.88,
2,2,OKLAHOMA,40,2012,April,Hail,C,57,HARMON,0,0,0,0,0.00K,0.00K,1.5,
2,2,OKLAHOMA,40,2012,April,Hail,C,57,HARMON,0,0,0,0,0.00K,0.00K,0.75,
2,2,OKLAHOMA,40,2012,April,Hail,C,139,TEXAS,0,0,0,0,0.00K,0.00K,1,
2,2,OKLAHOMA,40,2012,April,Hail,C,65,JACKSON,0,0,0,0,0.00K,0.00K,1,
2,2,OKLAHOMA,40,2012,April,Hail,C,139,TEXAS,0,0,0,0,0.00K,0.00K,1,
2,2,OKLAHOMA,40,2012,April,Hail,C,55,GREER,0,0,0,0,0.00K,0.00K,1,
2,2,OKLAHOMA,40,2012,April,Hail,C,65,JACKSON,0,0,0,0,0.00K,0.00K,0.88,
2,2,OKLAHOMA,40,2012,April,Hail,C,75,KIOWA,0,0,0,0,0.00K,0.00K,0.88,
2,2,OKLAHOMA,40,2012,April,Thunderstorm Wind,C,141,TILLMAN,0,0,0,0,0.00K,0.00K,54,
2,2,OKLAHOMA,40,2012,April,Hail,C,75,KIOWA,0,0,0,0,0.00K,0.00K,0.88,
2,2,OKLAHOMA,40,2012,April,Hail,C,45,ELLIS,0,0,0,0,0.00K,0.00K,1.5,
2,2,OKLAHOMA,40,2012,April,Hail,C,31,COMANCHE,0,0,0,0,0.00K,0.00K,1,
